2.251500000000000057e+00,8
2.246999999999999886e+00,8
2.245499999999999829e+00,8
2.249499999999999833e+00,8
2.251500000000000057e+00,8
2.246999999999999886e+00,8
2.244000000000000217e+00,8
2.242999999999999883e+00,8
2.245999999999999996e+00,8
2.246500000000000163e+00,8
2.243500000000000050e+00,8
2.244000000000000217e+00,8
2.244000000000000217e+00,8
2.244000000000000217e+00,8
2.244000000000000217e+00,8
2.241999999999999993e+00,8
2.240000000000000213e+00,8
2.240000000000000213e+00,8
2.241000000000000103e+00,8
2.243500000000000050e+00,8
2.244499999999999940e+00,8
2.240499999999999936e+00,8
2.237499999999999822e+00,8
2.236499999999999932e+00,8
2.237000000000000099e+00,8
2.236499999999999932e+00,8
2.240499999999999936e+00,8
2.243500000000000050e+00,8
2.241000000000000103e+00,8
2.240499999999999936e+00,8
2.243500000000000050e+00,8
2.245000000000000107e+00,8
2.241000000000000103e+00,8
2.240000000000000213e+00,8
2.240499999999999936e+00,8
2.241499999999999826e+00,8
2.241999999999999993e+00,8
2.240000000000000213e+00,8
2.241999999999999993e+00,8
2.240499999999999936e+00,8
2.237000000000000099e+00,8
2.241499999999999826e+00,8
2.244000000000000217e+00,8
2.241499999999999826e+00,8
2.244000000000000217e+00,8
2.245999999999999996e+00,8
2.245499999999999829e+00,8
2.245000000000000107e+00,8
2.250000000000000000e+00,8
2.254000000000000004e+00,8
2.248499999999999943e+00,8
2.247500000000000053e+00,8
2.250500000000000167e+00,8
2.249000000000000110e+00,8
2.247500000000000053e+00,8
2.249499999999999833e+00,8
2.250500000000000167e+00,8
2.246500000000000163e+00,8
2.245499999999999829e+00,8
2.248000000000000220e+00,8
2.247500000000000053e+00,8
2.246500000000000163e+00,8
2.245499999999999829e+00,8
2.245000000000000107e+00,8
2.247500000000000053e+00,8
2.253499999999999837e+00,8
2.255500000000000060e+00,8
2.253499999999999837e+00,8
2.254500000000000171e+00,8
2.253499999999999837e+00,8
2.250999999999999890e+00,8
2.251500000000000057e+00,8
2.255999999999999783e+00,8
2.258999999999999897e+00,8
2.260499999999999954e+00,8
2.263500000000000068e+00,8
2.262500000000000178e+00,8
2.262000000000000011e+00,8
2.262500000000000178e+00,8
2.260499999999999954e+00,8
2.258000000000000007e+00,8
2.260499999999999954e+00,8
2.261000000000000121e+00,8
2.258999999999999897e+00,8
2.259500000000000064e+00,8
2.258999999999999897e+00,8
2.261499999999999844e+00,8
2.262000000000000011e+00,8
2.261499999999999844e+00,8
2.263500000000000068e+00,8
2.262500000000000178e+00,8
2.261499999999999844e+00,8
2.259500000000000064e+00,8
2.258500000000000174e+00,8
2.259500000000000064e+00,8
2.259999999999999787e+00,8
2.258000000000000007e+00,8
2.258000000000000007e+00,8
2.262500000000000178e+00,8
2.259999999999999787e+00,8
2.253000000000000114e+00,8
2.250999999999999890e+00,8
2.252499999999999947e+00,8
2.250999999999999890e+00,8
2.249499999999999833e+00,8
2.250000000000000000e+00,8
2.248000000000000220e+00,8
2.246999999999999886e+00,8
2.248000000000000220e+00,8
2.246999999999999886e+00,8
2.241999999999999993e+00,8
2.238999999999999879e+00,8
2.240000000000000213e+00,8
2.234500000000000153e+00,8
2.227500000000000036e+00,8
2.226999999999999869e+00,8
2.225999999999999979e+00,8
2.227500000000000036e+00,8
2.229000000000000092e+00,8
2.225000000000000089e+00,8
2.221499999999999808e+00,8
2.220000000000000195e+00,8
2.217000000000000082e+00,8
2.218999999999999861e+00,8
2.221000000000000085e+00,8
2.218500000000000139e+00,8
2.214999999999999858e+00,8
2.207500000000000018e+00,8
2.201499999999999790e+00,8
2.194999999999999840e+00,8
2.187500000000000000e+00,8
2.181500000000000217e+00,8
2.170999999999999819e+00,8
2.160499999999999865e+00,8
2.153999999999999915e+00,8
2.145500000000000185e+00,8
2.137000000000000011e+00,8
2.133000000000000007e+00,8
2.133999999999999897e+00,8
2.133999999999999897e+00,8
2.137500000000000178e+00,8
2.141999999999999904e+00,8
2.140499999999999847e+00,8
2.139499999999999957e+00,8
2.141000000000000014e+00,8
2.141999999999999904e+00,8
2.142999999999999794e+00,8
2.143499999999999961e+00,8
2.143499999999999961e+00,8
2.141500000000000181e+00,8
2.141000000000000014e+00,8
2.141999999999999904e+00,8
2.144000000000000128e+00,8
2.145999999999999908e+00,8
2.144499999999999851e+00,8
2.145000000000000018e+00,8
2.145500000000000185e+00,8
2.147499999999999964e+00,8
2.152499999999999858e+00,8
2.153000000000000025e+00,8
2.149000000000000021e+00,8
2.147499999999999964e+00,8
2.148499999999999854e+00,8
2.153000000000000025e+00,8
2.157999999999999918e+00,8
2.164499999999999869e+00,8
2.169500000000000206e+00,8
2.170500000000000096e+00,8
2.179499999999999993e+00,8
2.189999999999999947e+00,8
2.196499999999999897e+00,8
2.204499999999999904e+00,8
2.205999999999999961e+00,8
2.210500000000000131e+00,8
2.214999999999999858e+00,8
2.216000000000000192e+00,8
2.221499999999999808e+00,8
2.225000000000000089e+00,8
2.230999999999999872e+00,8
2.234999999999999876e+00,8
2.241000000000000103e+00,8
2.248000000000000220e+00,8
2.250999999999999890e+00,8
2.254999999999999893e+00,8
2.261499999999999844e+00,8
2.269000000000000128e+00,8
2.271999999999999797e+00,8
2.275999999999999801e+00,8
2.279999999999999805e+00,8
2.282000000000000028e+00,8
2.285499999999999865e+00,8
2.286500000000000199e+00,8
2.285000000000000142e+00,8
2.287999999999999812e+00,8
2.292499999999999982e+00,8
2.290999999999999925e+00,8
2.288499999999999979e+00,8
2.296499999999999986e+00,8
2.305000000000000160e+00,8
2.304499999999999993e+00,8
2.306000000000000050e+00,8
2.306500000000000217e+00,8
2.303999999999999826e+00,8
2.304499999999999993e+00,8
2.307999999999999829e+00,8
2.310000000000000053e+00,8
2.313000000000000167e+00,8
2.317000000000000171e+00,8
2.315500000000000114e+00,8
2.315500000000000114e+00,8
2.321000000000000174e+00,8
2.323500000000000121e+00,8
2.319500000000000117e+00,8
2.317000000000000171e+00,8
2.321000000000000174e+00,8
2.325499999999999901e+00,8
2.323999999999999844e+00,8
2.322999999999999954e+00,8
2.330000000000000071e+00,8
2.335500000000000131e+00,8
2.336500000000000021e+00,8
2.345000000000000195e+00,8
2.351500000000000146e+00,8
2.350499999999999812e+00,8
2.350000000000000089e+00,8
2.353499999999999925e+00,8
2.355999999999999872e+00,8
2.354000000000000092e+00,8
2.354000000000000092e+00,8
2.353000000000000203e+00,8
2.354000000000000092e+00,8
2.358000000000000096e+00,8
2.355500000000000149e+00,8
2.359999999999999876e+00,8
2.365499999999999936e+00,8
2.362499999999999822e+00,8
2.364500000000000046e+00,8
2.363999999999999879e+00,8
2.362999999999999989e+00,8
2.365499999999999936e+00,8
2.362999999999999989e+00,8
2.358499999999999819e+00,8
2.361000000000000210e+00,8
2.358000000000000096e+00,8
2.352500000000000036e+00,8
2.358000000000000096e+00,8
2.364500000000000046e+00,8
2.368500000000000050e+00,8
2.368500000000000050e+00,8
2.367500000000000160e+00,8
2.366000000000000103e+00,8
2.365499999999999936e+00,8
2.368500000000000050e+00,8
2.373000000000000220e+00,8
2.374499999999999833e+00,8
2.371999999999999886e+00,8
2.372500000000000053e+00,8
2.370999999999999996e+00,8
2.370499999999999829e+00,8
2.370999999999999996e+00,8
2.370999999999999996e+00,8
2.375500000000000167e+00,8
2.380500000000000060e+00,8
2.384999999999999787e+00,8
2.382000000000000117e+00,8
2.380999999999999783e+00,8
2.390000000000000124e+00,8
2.403500000000000192e+00,8
2.422000000000000153e+00,8
2.427500000000000213e+00,8
2.432500000000000107e+00,8
2.446000000000000174e+00,8
2.448500000000000121e+00,8
2.448999999999999844e+00,8
2.448999999999999844e+00,8
2.447499999999999787e+00,8
2.443999999999999950e+00,8
2.437500000000000000e+00,8
2.433499999999999996e+00,8
2.427999999999999936e+00,8
2.419999999999999929e+00,8
2.410499999999999865e+00,8
2.400999999999999801e+00,8
2.387999999999999901e+00,8
2.366000000000000103e+00,8
2.338000000000000078e+00,8
2.317000000000000171e+00,8
2.295500000000000096e+00,8
2.258000000000000007e+00,8
2.206500000000000128e+00,8
2.145000000000000018e+00,8
2.086500000000000021e+00,8
2.021500000000000075e+00,8
1.949000000000000066e+00,8
1.890500000000000069e+00,8
1.832999999999999963e+00,8
1.776999999999999913e+00,8
1.719000000000000083e+00,8
1.671499999999999986e+00,8
1.653999999999999915e+00,8
1.635999999999999899e+00,8
1.624000000000000110e+00,8
1.626500000000000057e+00,8
1.620000000000000107e+00,8
1.614999999999999991e+00,8
1.608999999999999986e+00,8
1.594500000000000028e+00,8
1.580999999999999961e+00,8
1.573499999999999899e+00,8
1.574999999999999956e+00,8
1.579499999999999904e+00,8
1.585499999999999909e+00,8
1.620500000000000052e+00,8
1.675499999999999989e+00,8
1.722499999999999920e+00,8
1.778999999999999915e+00,8
1.828999999999999959e+00,8
1.863499999999999934e+00,8
1.895000000000000018e+00,8
1.915499999999999980e+00,8
1.937999999999999945e+00,8
1.965500000000000025e+00,8
1.995999999999999996e+00,8
2.037999999999999812e+00,8
2.072000000000000064e+00,8
2.099499999999999922e+00,8
2.128000000000000114e+00,8
2.156000000000000139e+00,8
2.182500000000000107e+00,8
2.204000000000000181e+00,8
2.220000000000000195e+00,8
2.230999999999999872e+00,8
2.242500000000000160e+00,8
2.255999999999999783e+00,8
2.267999999999999794e+00,8
2.272499999999999964e+00,8
2.277499999999999858e+00,8
2.283999999999999808e+00,8
2.284499999999999975e+00,8
2.283999999999999808e+00,8
2.290000000000000036e+00,8
2.293499999999999872e+00,8
2.297499999999999876e+00,8
2.302999999999999936e+00,8
2.305499999999999883e+00,8
2.307999999999999829e+00,8
2.310000000000000053e+00,8
2.318999999999999950e+00,8
2.330999999999999961e+00,8
2.330499999999999794e+00,8
2.327999999999999847e+00,8
2.339999999999999858e+00,8
2.343999999999999861e+00,8
2.338999999999999968e+00,8
2.343999999999999861e+00,8
2.346999999999999975e+00,8
2.347999999999999865e+00,8
2.351500000000000146e+00,8
2.353499999999999925e+00,8
2.355500000000000149e+00,8
2.351999999999999869e+00,8
2.354000000000000092e+00,8
2.359500000000000153e+00,8
2.358000000000000096e+00,8
2.359500000000000153e+00,8
2.362000000000000099e+00,8
2.363999999999999879e+00,8
2.366000000000000103e+00,8
2.370000000000000107e+00,8
2.369499999999999940e+00,8
2.369000000000000217e+00,8
2.375999999999999890e+00,8
2.379500000000000171e+00,8
2.379500000000000171e+00,8
2.379999999999999893e+00,8
2.379500000000000171e+00,8
2.383000000000000007e+00,8
2.386000000000000121e+00,8
2.382499999999999840e+00,8
2.382499999999999840e+00,8
2.384500000000000064e+00,8
2.382000000000000117e+00,8
2.380500000000000060e+00,8
2.380500000000000060e+00,8
2.379500000000000171e+00,8
2.379000000000000004e+00,8
2.375999999999999890e+00,8
2.371999999999999886e+00,8
2.375500000000000167e+00,8
2.375999999999999890e+00,8
2.374499999999999833e+00,8
2.379000000000000004e+00,8
2.376500000000000057e+00,8
2.372500000000000053e+00,8
2.376999999999999780e+00,8
2.380500000000000060e+00,8
2.380500000000000060e+00,8
2.380500000000000060e+00,8
2.381499999999999950e+00,8
2.381499999999999950e+00,8
2.381499999999999950e+00,8
2.379999999999999893e+00,8
2.383000000000000007e+00,8
2.388500000000000068e+00,8
2.387000000000000011e+00,8
2.383999999999999897e+00,8
2.383500000000000174e+00,8
2.379999999999999893e+00,8
2.378499999999999837e+00,8
2.378499999999999837e+00,8
2.380999999999999783e+00,8
2.385499999999999954e+00,8
2.390499999999999847e+00,8
2.390499999999999847e+00,8
2.388500000000000068e+00,8
2.391000000000000014e+00,8
2.387999999999999901e+00,8
2.388999999999999790e+00,8
2.387500000000000178e+00,8
2.384999999999999787e+00,8
2.387500000000000178e+00,8
2.387500000000000178e+00,8
2.385499999999999954e+00,8
2.383999999999999897e+00,8
2.385499999999999954e+00,8
2.383500000000000174e+00,8
2.387500000000000178e+00,8
2.390000000000000124e+00,8
2.387999999999999901e+00,8
2.387000000000000011e+00,8
2.384500000000000064e+00,8
2.383000000000000007e+00,8
2.384500000000000064e+00,8
2.387999999999999901e+00,8
2.386499999999999844e+00,8
2.387500000000000178e+00,8
2.390000000000000124e+00,8
2.384999999999999787e+00,8
2.380500000000000060e+00,8
2.379999999999999893e+00,8
2.382499999999999840e+00,8
2.383000000000000007e+00,8
2.380999999999999783e+00,8
2.380999999999999783e+00,8
2.381499999999999950e+00,8
2.376999999999999780e+00,8
2.375999999999999890e+00,8
2.379000000000000004e+00,8
2.380999999999999783e+00,8
2.382000000000000117e+00,8
2.378000000000000114e+00,8
2.378499999999999837e+00,8
2.379000000000000004e+00,8
2.379500000000000171e+00,8
2.381499999999999950e+00,8
2.376999999999999780e+00,8
2.376500000000000057e+00,8
2.378499999999999837e+00,8
2.380500000000000060e+00,8
2.379999999999999893e+00,8
2.376999999999999780e+00,8
2.375000000000000000e+00,8
2.376999999999999780e+00,8
2.378000000000000114e+00,8
2.375999999999999890e+00,8
2.376999999999999780e+00,8
2.376999999999999780e+00,8
2.376500000000000057e+00,8
2.374499999999999833e+00,8
2.369499999999999940e+00,8
2.368500000000000050e+00,8
2.370000000000000107e+00,8
2.367500000000000160e+00,8
2.367999999999999883e+00,8
2.366499999999999826e+00,8
2.363999999999999879e+00,8
2.365000000000000213e+00,8
2.363999999999999879e+00,8
2.362999999999999989e+00,8
2.358499999999999819e+00,8
2.354999999999999982e+00,8
2.355999999999999872e+00,8
2.354000000000000092e+00,8
2.350999999999999979e+00,8
2.354499999999999815e+00,8
2.358000000000000096e+00,8
2.358999999999999986e+00,8
2.359500000000000153e+00,8
2.358499999999999819e+00,8
2.358499999999999819e+00,8
2.360500000000000043e+00,8
2.356500000000000039e+00,8
2.354999999999999982e+00,8
2.356500000000000039e+00,8
2.349000000000000199e+00,8
2.346499999999999808e+00,8
2.350499999999999812e+00,8
2.350000000000000089e+00,8
2.351999999999999869e+00,8
2.350499999999999812e+00,8
2.343500000000000139e+00,8
2.346000000000000085e+00,8
2.345000000000000195e+00,8
2.339999999999999858e+00,8
2.343999999999999861e+00,8
2.346000000000000085e+00,8
2.342499999999999805e+00,8
2.338000000000000078e+00,8
2.336500000000000021e+00,8
2.337000000000000188e+00,8
2.337000000000000188e+00,8
2.334499999999999797e+00,8
2.331500000000000128e+00,8
2.326999999999999957e+00,8
2.329000000000000181e+00,8
2.331500000000000128e+00,8
2.327500000000000124e+00,8
2.325499999999999901e+00,8
2.322999999999999954e+00,8
2.321499999999999897e+00,8
2.315500000000000114e+00,8
2.314000000000000057e+00,8
2.318000000000000060e+00,8
2.313000000000000167e+00,8
2.305499999999999883e+00,8
2.302000000000000046e+00,8
2.302999999999999936e+00,8
2.301000000000000156e+00,8
2.297499999999999876e+00,8
2.295999999999999819e+00,8
2.291999999999999815e+00,8
2.290500000000000203e+00,8
2.290000000000000036e+00,8
2.286500000000000199e+00,8
2.283500000000000085e+00,8
2.283500000000000085e+00,8
2.281499999999999861e+00,8
2.279999999999999805e+00,8
2.275500000000000078e+00,8
2.272499999999999964e+00,8
2.276499999999999968e+00,8
2.273499999999999854e+00,8
2.272499999999999964e+00,8
2.271500000000000075e+00,8
2.265499999999999847e+00,8
2.262000000000000011e+00,8
2.258500000000000174e+00,8
2.258000000000000007e+00,8
2.254999999999999893e+00,8
2.253000000000000114e+00,8
2.247500000000000053e+00,8
2.244499999999999940e+00,8
2.244499999999999940e+00,8
2.237499999999999822e+00,8
2.233499999999999819e+00,8
2.228499999999999925e+00,8
2.220499999999999918e+00,8
2.217999999999999972e+00,8
2.215500000000000025e+00,8
2.206500000000000128e+00,8
2.202999999999999847e+00,8
2.204000000000000181e+00,8
2.196499999999999897e+00,8
2.189499999999999780e+00,8
2.189999999999999947e+00,8
2.189499999999999780e+00,8
2.185000000000000053e+00,8
2.181999999999999940e+00,8
2.180000000000000160e+00,8
2.175499999999999989e+00,8
2.172000000000000153e+00,8
2.165000000000000036e+00,8
2.161000000000000032e+00,8
2.162500000000000089e+00,8
2.151499999999999968e+00,8
2.141500000000000181e+00,8
2.142999999999999794e+00,8
2.137000000000000011e+00,8
2.129500000000000171e+00,8
2.130999999999999783e+00,8
2.133500000000000174e+00,8
2.126500000000000057e+00,8
2.119000000000000217e+00,8
2.122500000000000053e+00,8
2.119000000000000217e+00,8
2.114500000000000046e+00,8
2.114500000000000046e+00,8
2.109999999999999876e+00,8
2.109999999999999876e+00,8
2.111000000000000210e+00,8
2.109500000000000153e+00,8
2.108499999999999819e+00,8
2.108499999999999819e+00,8
2.108000000000000096e+00,8
2.107499999999999929e+00,8
2.112000000000000099e+00,8
2.120000000000000107e+00,8
2.125500000000000167e+00,8
2.123499999999999943e+00,8
2.123000000000000220e+00,8
2.129999999999999893e+00,8
2.137000000000000011e+00,8
2.141000000000000014e+00,8
2.142999999999999794e+00,8
2.149500000000000188e+00,8
2.155499999999999972e+00,8
2.159499999999999975e+00,8
2.162999999999999812e+00,8
2.162999999999999812e+00,8
2.170500000000000096e+00,8
2.179499999999999993e+00,8
2.186500000000000110e+00,8
2.190500000000000114e+00,8
2.193499999999999783e+00,8
2.207500000000000018e+00,8
2.217000000000000082e+00,8
2.223500000000000032e+00,8
2.230999999999999872e+00,8
2.237000000000000099e+00,8
2.247500000000000053e+00,8
2.250999999999999890e+00,8
2.256499999999999950e+00,8
2.268499999999999961e+00,8
2.277499999999999858e+00,8
2.285000000000000142e+00,8
2.289499999999999869e+00,8
2.297499999999999876e+00,8
2.305499999999999883e+00,8
2.307500000000000107e+00,8
2.314999999999999947e+00,8
2.329499999999999904e+00,8
2.338499999999999801e+00,8
2.343999999999999861e+00,8
2.352500000000000036e+00,8
2.362499999999999822e+00,8
2.367999999999999883e+00,8
2.368500000000000050e+00,8
2.373000000000000220e+00,8
2.378000000000000114e+00,8
2.383000000000000007e+00,8
2.390000000000000124e+00,8
2.391500000000000181e+00,8
2.395000000000000018e+00,8
2.403000000000000025e+00,8
2.407000000000000028e+00,8
2.408500000000000085e+00,8
2.408500000000000085e+00,8
2.411500000000000199e+00,8
2.416500000000000092e+00,8
2.417499999999999982e+00,8
2.423999999999999932e+00,8
2.429499999999999993e+00,8
2.428999999999999826e+00,8
2.433499999999999996e+00,8
2.439000000000000057e+00,8
2.435000000000000053e+00,8
2.435500000000000220e+00,8
2.442000000000000171e+00,8
2.442499999999999893e+00,8
2.436500000000000110e+00,8
2.435500000000000220e+00,8
2.434000000000000163e+00,8
2.431000000000000050e+00,8
2.438499999999999890e+00,8
2.442499999999999893e+00,8
2.440500000000000114e+00,8
2.446000000000000174e+00,8
2.450499999999999901e+00,8
2.447999999999999954e+00,8
2.445500000000000007e+00,8
2.442499999999999893e+00,8
2.439999999999999947e+00,8
2.440500000000000114e+00,8
2.440500000000000114e+00,8
2.441500000000000004e+00,8
2.443000000000000060e+00,8
2.441500000000000004e+00,8
2.443000000000000060e+00,8
2.443000000000000060e+00,8
2.439499999999999780e+00,8
2.435999999999999943e+00,8
2.437500000000000000e+00,8
2.436500000000000110e+00,8
2.438000000000000167e+00,8
2.443000000000000060e+00,8
2.441500000000000004e+00,8
2.442499999999999893e+00,8
2.439999999999999947e+00,8
2.439000000000000057e+00,8
2.444999999999999840e+00,8
2.442000000000000171e+00,8
2.435500000000000220e+00,8
2.432500000000000107e+00,8
2.430499999999999883e+00,8
2.431999999999999940e+00,8
2.439999999999999947e+00,8
2.443999999999999950e+00,8
2.440500000000000114e+00,8
2.443000000000000060e+00,8
2.446499999999999897e+00,8
2.446000000000000174e+00,8
2.447000000000000064e+00,8
2.443999999999999950e+00,8
2.443499999999999783e+00,8
2.445500000000000007e+00,8
2.446499999999999897e+00,8
2.451499999999999790e+00,8
2.449500000000000011e+00,8
2.447499999999999787e+00,8
2.445500000000000007e+00,8
2.445500000000000007e+00,8
2.446000000000000174e+00,8
2.447999999999999954e+00,8
2.451000000000000068e+00,8
2.447999999999999954e+00,8
2.451499999999999790e+00,8
2.449500000000000011e+00,8
2.445500000000000007e+00,8
2.446499999999999897e+00,8
2.452999999999999847e+00,8
2.454499999999999904e+00,8
2.452500000000000124e+00,8
2.456500000000000128e+00,8
2.455499999999999794e+00,8
2.456500000000000128e+00,8
2.457500000000000018e+00,8
2.457500000000000018e+00,8
2.459000000000000075e+00,8
2.458499999999999908e+00,8
2.459000000000000075e+00,8
2.459499999999999797e+00,8
2.460999999999999854e+00,8
2.463499999999999801e+00,8
2.469500000000000028e+00,8
2.472999999999999865e+00,8
2.467499999999999805e+00,8
2.460500000000000131e+00,8
2.463499999999999801e+00,8
2.468500000000000139e+00,8
2.468500000000000139e+00,8
2.467000000000000082e+00,8
2.466499999999999915e+00,8
2.468999999999999861e+00,8
2.470000000000000195e+00,8
2.470000000000000195e+00,8
2.467499999999999805e+00,8
2.464999999999999858e+00,8
2.460999999999999854e+00,8
2.457500000000000018e+00,8
2.458499999999999908e+00,8
2.461500000000000021e+00,8
2.460500000000000131e+00,8
2.457500000000000018e+00,8
2.460500000000000131e+00,8
2.459999999999999964e+00,8
2.460500000000000131e+00,8
2.461500000000000021e+00,8
2.458499999999999908e+00,8
2.458499999999999908e+00,8
2.456999999999999851e+00,8
2.459000000000000075e+00,8
2.462000000000000188e+00,8
2.462000000000000188e+00,8
2.459999999999999964e+00,8
2.455999999999999961e+00,8
2.460500000000000131e+00,8
2.466000000000000192e+00,8
2.467000000000000082e+00,8
2.468999999999999861e+00,8
2.470499999999999918e+00,8
2.473500000000000032e+00,8
2.474000000000000199e+00,8
2.471000000000000085e+00,8
2.467000000000000082e+00,8
2.467499999999999805e+00,8
2.467499999999999805e+00,8
2.468999999999999861e+00,8
2.471000000000000085e+00,8
2.468500000000000139e+00,8
2.466000000000000192e+00,8
2.463499999999999801e+00,8
2.464500000000000135e+00,8
2.466499999999999915e+00,8
2.467499999999999805e+00,8
2.467499999999999805e+00,8
2.466499999999999915e+00,8
2.467000000000000082e+00,8
2.468999999999999861e+00,8
2.466000000000000192e+00,8
2.460500000000000131e+00,8
2.463499999999999801e+00,8
2.467000000000000082e+00,8
2.466499999999999915e+00,8
2.464500000000000135e+00,8
2.464500000000000135e+00,8
2.463499999999999801e+00,8
2.463999999999999968e+00,8
2.467000000000000082e+00,8
2.469500000000000028e+00,8
2.471499999999999808e+00,8
2.471000000000000085e+00,8
